"clade","species","haploid"
"orchidaceae","Vandopsis_undulata","19"
"orchidaceae","Vandopsis_undulata","19"
"orchidaceae","Vandopsis_undulata","19"
"orchidaceae","Vandopsis_undulata","19"
"orchidaceae","Xylobium_undulatum","19"
"orchidaceae","×_Sedirisia","19"
"orchidaceae","×_Sedirisia","19"
"orchidaceae","Acanthephippium_striatum","20"
"orchidaceae","Acanthephippium_sylhetense","20"
"orchidaceae","Acanthephippium_sylhetense","20"
"orchidaceae","Acanthephippium_sylhetense","20"
"orchidaceae","Acianthera_carinata","20"
"orchidaceae","Acianthera_casapensis","20"
"orchidaceae","Acianthera_herzogii","20"
"orchidaceae","Acianthera_luteola","20"
"orchidaceae","Acianthera_teres","20"
"orchidaceae","Acianthus_sinclairii","20"
"orchidaceae","Acianthus_sinclairii","20"
"orchidaceae","Acianthus_sinclairii","20"
"orchidaceae","Acriopsis_liliifolia","20"
"orchidaceae","Aerides_lawrenceae","20"
"orchidaceae","Aerides_multiflorum","20"
"orchidaceae","Aerides_odoratum","20"
"orchidaceae","Agrostophyllum_brevipes","20"
"orchidaceae","Agrostophyllum_brevipes","20"
"orchidaceae","Agrostophyllum_callosum","20"
"orchidaceae","Agrostophyllum_callosum","20"
"orchidaceae","Agrostophyllum_callosum","20"
"orchidaceae","Agrostophyllum_myrianthum","20"
"orchidaceae","Agrostophyllum_myrianthum","20"
"orchidaceae","Agrostophyllum_planicaule","20"
"orchidaceae","Agrostophyllum_planicaule","20"
"orchidaceae","Agrostophyllum_planicaule","20"
"orchidaceae","Anathallis_acuminata","20"
"orchidaceae","Androcorys_monophylla","20"
"orchidaceae","Androcorys_monophylla","20"
"orchidaceae","Androcorys_monophylla","20"
"orchidaceae","Androcorys_monophylla","20"
"orchidaceae","Angraecum_leonis","20"
"orchidaceae","Angraecum_leonis","20"
"orchidaceae","Anoectochilus_brevilabris","20"
"orchidaceae","Anoectochilus_brevilabris","20"
"orchidaceae","Anoectochilus_brevilabris","20"
"orchidaceae","Anoectochilus_brevilabris","20"
"orchidaceae","Anoectochilus_formosanus","20"
"orchidaceae","Anoectochilus_formosanus","20"
"orchidaceae","Anoectochilus_formosanus","20"
"orchidaceae","Anoectochilus_formosanus","20"
"orchidaceae","Anoectochilus_roxburghii","20"
"orchidaceae","Anthogonium_gracile","20"
"orchidaceae","Anthogonium_gracile","20"
"orchidaceae","Anthogonium_gracile","20"
"orchidaceae","Anthogonium_gracile","20"
"orchidaceae","Anthogonium_gracile","20"
"orchidaceae","Aphyllorchis_montana","20"
"orchidaceae","Aphyllorchis_montana","20"
"orchidaceae","Aporostylis_bifolia","20"
"orchidaceae","Arethusa_bulbosa","20"
"orchidaceae","Arethusa_bulbosa","20"
"orchidaceae","Arundina_graminifolia","20"
"orchidaceae","Arundina_graminifolia","20"
"orchidaceae","Arundina_graminifolia","20"
"orchidaceae","Arundina_graminifolia","20"
"orchidaceae","Arundina_graminifolia","20"
"orchidaceae","Arundina_graminifolia","20"
"orchidaceae","Arundina_graminifolia","20"
"orchidaceae","Arundina_graminifolia","20"
"orchidaceae","Arundina_graminifolia","20"
"orchidaceae","Bifrenaria_harrisoniae","20"
"orchidaceae","Brassavola_ceboletta","20"
"orchidaceae","Brassavola_cucullata","20"
"orchidaceae","Brassavola_cucullata","20"
"orchidaceae","Brassavola_grandiflora","20"
"orchidaceae","Brassavola_nodosa","20"
"orchidaceae","Brassavola_nodosa","20"
"orchidaceae","Brassavola_nodosa","20"
"orchidaceae","Brassavola_nodosa","20"
"orchidaceae","Brassavola_perrinii","20"
"orchidaceae","Brassavola_perrinii","20"
"orchidaceae","Brassavola_perrinii","20"
"orchidaceae","Brassavola_perrinii","20"
"orchidaceae","Brassavola_tuberculata","20"
"orchidaceae","Brassavola_tuberculata","20"
"orchidaceae","Broughtonia_sanguinea","20"
"orchidaceae","Bulbophyllum_aeolium","20"
"orchidaceae","Bulbophyllum_affine","20"
"orchidaceae","Bulbophyllum_affine","20"
"orchidaceae","Bulbophyllum_alagense","20"
"orchidaceae","Bulbophyllum_barbigerum","20"
"orchidaceae","Bulbophyllum_bisetum","20"
"orchidaceae","Bulbophyllum_bisetum","20"
"orchidaceae","Bulbophyllum_cylindraceum","20"
"orchidaceae","Bulbophyllum_cylindraceum","20"
"orchidaceae","Bulbophyllum_drymoglossum","20"
"orchidaceae","Bulbophyllum_falcatum","20"
"orchidaceae","Bulbophyllum_flavescens","20"
"orchidaceae","Bulbophyllum_gamblei","20"
"orchidaceae","Bulbophyllum_gamblei","20"
"orchidaceae","Bulbophyllum_japonicum","20"
"orchidaceae","Bulbophyllum_japonicum","20"
"orchidaceae","Bulbophyllum_kaitiense","20"
"orchidaceae","Bulbophyllum_khasyanum","20"
"orchidaceae","Bulbophyllum_lupulinum","20"
"orchidaceae","Bulbophyllum_raui","20"
"orchidaceae","Bulbophyllum_raui","20"
"orchidaceae","Bulbophyllum_repens","20"
"orchidaceae","Bulbophyllum_scabratum","20"
"orchidaceae","Bulbophyllum_scabratum","20"
"orchidaceae","Bulbophyllum_secundum","20"
"orchidaceae","Bulbophyllum_vaginatum","20"
"orchidaceae","Calanthe_alismifolia","20"
"orchidaceae","Calanthe_alismifolia","20"
"orchidaceae","Calanthe_alismifolia","20"
"orchidaceae","Calanthe_alismifolia","20"
"orchidaceae","Calanthe_alismifolia","20"
"orchidaceae","Calanthe_alismifolia","20"
"orchidaceae","Calanthe_alismifolia","20"
"orchidaceae","Calanthe_alpina","20"
"orchidaceae","Calanthe_alpina","20"
"orchidaceae","Calanthe_alpina","20"
"orchidaceae","Calanthe_alpina","20"
"orchidaceae","Calanthe_arcuata","20"
"orchidaceae","Calanthe_arisanensis","20"
"orchidaceae","Calanthe_arisanensis","20"
"orchidaceae","Calanthe_arisanensis","20"
"orchidaceae","Calanthe_aristulifera","20"
"orchidaceae","Calanthe_aristulifera","20"
"orchidaceae","Calanthe_aristulifera","20"
"orchidaceae","Calanthe_aristulifera","20"
"orchidaceae","Calanthe_aristulifera","20"
"orchidaceae","Calanthe_aristulifera","20"
"orchidaceae","Calanthe_aristulifera","20"
"orchidaceae","Calanthe_aristulifera","20"
"orchidaceae","Calanthe_aurantiaca","20"
"orchidaceae","Calanthe_aurantiaca","20"
"orchidaceae","Calanthe_biloba","20"
"orchidaceae","Calanthe_brevicornu","20"
"orchidaceae","Calanthe_brevicornu","20"
"orchidaceae","Calanthe_chevalieri","20"
"orchidaceae","Calanthe_chevalieri","20"
"orchidaceae","Calanthe_chevalieri","20"
"orchidaceae","Calanthe_chevalieri","20"
"orchidaceae","Calanthe_chevalieri","20"
"orchidaceae","Calanthe_chloroleuca","20"
"orchidaceae","Calanthe_chloroleuca","20"
"orchidaceae","Calanthe_chloroleuca","20"
"orchidaceae","Calanthe_chloroleuca","20"
"orchidaceae","Calanthe_clavata","20"
"orchidaceae","Calanthe_clavata","20"
"orchidaceae","Calanthe_clavata","20"
"orchidaceae","Calanthe_clavata","20"
"orchidaceae","Calanthe_clavata","20"
"orchidaceae","Calanthe_conspicua","20"
"orchidaceae","Calanthe_coreana","20"
"orchidaceae","Calanthe_davidii","20"
"orchidaceae","Calanthe_densiflora","20"
"orchidaceae","Calanthe_densiflora","20"
"orchidaceae","Calanthe_densiflora","20"
"orchidaceae","Calanthe_densiflora","20"
"orchidaceae","Calanthe_densiflora","20"
"orchidaceae","Calanthe_discolor","20"
"orchidaceae","Calanthe_discolor","20"
"orchidaceae","Calanthe_discolor","20"
"orchidaceae","Calanthe_discolor","20"
"orchidaceae","Calanthe_discolor","20"
"orchidaceae","Calanthe_discolor","20"
"orchidaceae","Calanthe_discolor","20"
"orchidaceae","Calanthe_discolor","20"
"orchidaceae","Calanthe_discolor","20"
"orchidaceae","Calanthe_discolor","20"
"orchidaceae","Calanthe_discolor","20"
"orchidaceae","Calanthe_furcata","20"
"orchidaceae","Calanthe_graciliflora","20"
"orchidaceae","Calanthe_graciliflora","20"
"orchidaceae","Calanthe_graciliflora","20"
"orchidaceae","Calanthe_graciliflora","20"
"orchidaceae","Calanthe_hancockii","20"
"orchidaceae","Calanthe_hancockii","20"
"orchidaceae","Calanthe_hattorii","20"
"orchidaceae","Calanthe_herbacea","20"
"orchidaceae","Calanthe_herbacea","20"
"orchidaceae","Calanthe_herbacea","20"
"orchidaceae","Calanthe_herbacea","20"
"orchidaceae","Calanthe_herbacea","20"
"orchidaceae","Calanthe_izu-insularis","20"
"orchidaceae","Calanthe_lyroglossa","20"
"orchidaceae","Calanthe_lyroglossa","20"
"orchidaceae","Calanthe_lyroglossa","20"
"orchidaceae","Calanthe_lyroglossa","20"
"orchidaceae","Calanthe_lyroglossa","20"
"orchidaceae","Calanthe_lyroglossa","20"
"orchidaceae","Calanthe_lyroglossa","20"
"orchidaceae","Calanthe_lyroglossa","20"
"orchidaceae","Calanthe_mannii","20"
"orchidaceae","Calanthe_mannii","20"
"orchidaceae","Calanthe_mannii","20"
"orchidaceae","Calanthe_mannii","20"
"orchidaceae","Calanthe_mannii","20"
"orchidaceae","Calanthe_mannii","20"
"orchidaceae","Calanthe_musca","20"
"orchidaceae","Calanthe_oblanceolata","20"
"orchidaceae","Calanthe_plantaginea","20"
"orchidaceae","Calanthe_plantaginea","20"
"orchidaceae","Calanthe_plantaginea","20"
"orchidaceae","Calanthe_plantaginea","20"
"orchidaceae","Calanthe_puberula","20"
"orchidaceae","Calanthe_puberula","20"
"orchidaceae","Calanthe_puberula","20"
"orchidaceae","Calanthe_puberula","20"
"orchidaceae","Calanthe_pulchra","20"
"orchidaceae","Calanthe_pulchra","20"
"orchidaceae","Calanthe_reflexa","20"
"orchidaceae","Calanthe_reflexa","20"
"orchidaceae","Calanthe_reflexa","20"
"orchidaceae","Calanthe_reflexa","20"
"orchidaceae","Calanthe_reflexa","20"
"orchidaceae","Calanthe_rubens","20"
"orchidaceae","Calanthe_sieboldii","20"
"orchidaceae","Calanthe_sieboldii","20"
"orchidaceae","Calanthe_sieboldii","20"
"orchidaceae","Calanthe_sieboldii","20"
"orchidaceae","Calanthe_sieboldii","20"
"orchidaceae","Calanthe_speciosa","20"
"orchidaceae","Calanthe_speciosa","20"
"orchidaceae","Calanthe_striata","20"
"orchidaceae","Calanthe_striata","20"
"orchidaceae","Calanthe_striata","20"
"orchidaceae","Calanthe_striata","20"
"orchidaceae","Calanthe_striata","20"
"orchidaceae","Calanthe_striata","20"
"orchidaceae","Calanthe_striata","20"
"orchidaceae","Calanthe_striata","20"
"orchidaceae","Calanthe_striata","20"
"orchidaceae","Calanthe_striata","20"
"orchidaceae","Calanthe_sylvatica","20"
"orchidaceae","Calanthe_sylvatica","20"
"orchidaceae","Calanthe_sylvatica","20"
"orchidaceae","Calanthe_sylvatica","20"
"orchidaceae","Calanthe_sylvatica","20"
"orchidaceae","Calanthe_sylvatica","20"
"orchidaceae","Calanthe_sylvatica","20"
"orchidaceae","Calanthe_sylvatica","20"
"orchidaceae","Calanthe_sylvatica","20"
"orchidaceae","Calanthe_tricarinata","20"
"orchidaceae","Calanthe_tricarinata","20"
"orchidaceae","Calanthe_tricarinata","20"
"orchidaceae","Calanthe_tricarinata","20"
"orchidaceae","Calanthe_tricarinata","20"
"orchidaceae","Calanthe_tricarinata","20"
"orchidaceae","Calanthe_tricarinata","20"
"orchidaceae","Calanthe_tricarinata","20"
"orchidaceae","Calanthe_tricarinata","20"
"orchidaceae","Calanthe_tricarinata","20"
"orchidaceae","Calanthe_triplicata","20"
"orchidaceae","Calanthe_triplicata","20"
"orchidaceae","Calanthe_triplicata","20"
"orchidaceae","Calanthe_triplicata","20"
"orchidaceae","Calanthe_triplicata","20"
"orchidaceae","Calanthe_triplicata","20"
"orchidaceae","Calanthe_triplicata","20"
"orchidaceae","Calanthe_triplicata","20"
"orchidaceae","Calanthe_triplicata","20"
"orchidaceae","Calanthe_triplicata","20"
"orchidaceae","Calanthe_triplicata","20"
"orchidaceae","Calanthe_triplicata","20"
"orchidaceae","Calanthe_triplicata","20"
"orchidaceae","Calanthe_triplicata","20"
"orchidaceae","Calanthe_triplicata","20"
"orchidaceae","Calanthe_trulliformis","20"
"orchidaceae","Calanthe_trulliformis","20"
"orchidaceae","Calanthe_ventilabrum","20"
"orchidaceae","Calanthe_ventilabrum","20"
"orchidaceae","Calanthe_vestita","20"
"orchidaceae","Callostylis_rigida","20"
"orchidaceae","Callostylis_rigida","20"
"orchidaceae","Callostylis_rigida","20"
"orchidaceae","Calopogon_tuberosus","20"
"orchidaceae","Cattleya_aclandiae","20"
"orchidaceae","Cattleya_bicolor","20"
"orchidaceae","Cattleya_bicolor","20"
"orchidaceae","Cattleya_cernua","20"
"orchidaceae","Cattleya_cinnabarina","20"
"orchidaceae","Cattleya_cinnabarina","20"
"orchidaceae","Cattleya_cinnabarina","20"
"orchidaceae","Cattleya_cinnabarina","20"
"orchidaceae","Cattleya_dormaniana","20"
"orchidaceae","Cattleya_dormaniana","20"
"orchidaceae","Cattleya_dowiana","20"
"orchidaceae","Cattleya_dowiana","20"
"orchidaceae","Cattleya_gaskelliana","20"
"orchidaceae","Cattleya_gaskelliana","20"
"orchidaceae","Cattleya_grandis","20"
"orchidaceae","Cattleya_guttata","20"
"orchidaceae","Cattleya_guttata","20"
"orchidaceae","Cattleya_guttata","20"
"orchidaceae","Cattleya_guttata","20"
"orchidaceae","Cattleya_harrisoniana","20"
"orchidaceae","Cattleya_harrisoniana","20"
"orchidaceae","Cattleya_intermedia","20"
"orchidaceae","Cattleya_intermedia","20"
"orchidaceae","Cattleya_intermedia","20"
"orchidaceae","Cattleya_intermedia","20"
"orchidaceae","Cattleya_labiata","20"
"orchidaceae","Cattleya_perrinii","20"
"orchidaceae","Cattleya_pfisteri","20"
"orchidaceae","Cattleya_pumila","20"
"orchidaceae","Cattleya_pumila","20"
"orchidaceae","Cattleya_pumila","20"
"orchidaceae","Cattleya_pumila","20"
"orchidaceae","Cattleya_purpurata","20"
"orchidaceae","Cattleya_purpurata","20"
"orchidaceae","Cattleya_purpurata","20"
"orchidaceae","Cattleya_purpurata","20"
"orchidaceae","Cattleya_purpurata","20"
"orchidaceae","Cattleya_rupestris","20"
"orchidaceae","Cattleya_sincorana","20"
"orchidaceae","Cattleya_tenuis","20"
"orchidaceae","Cattleya_tigrina","20"
"orchidaceae","Cattleya_tigrina","20"
"orchidaceae","Cattleya_walkeriana","20"
"orchidaceae","Cattleya_walkeriana","20"
"orchidaceae","Cattleya_warneri","20"
"orchidaceae","Cattleya_warscewiczii","20"
"orchidaceae","Cattleya_warscewiczii","20"
"orchidaceae","Caularthron_bicornutum","20"
"orchidaceae","Caularthron_bicornutum","20"
"orchidaceae","Caularthron_bilamellatum","20"
"orchidaceae","Caularthron_bilamellatum","20"
"orchidaceae","Cephalantheropsis_halconensis","20"
"orchidaceae","Cephalantheropsis_halconensis","20"
"orchidaceae","Cephalantheropsis_obcordata","20"
"orchidaceae","Cephalantheropsis_obcordata","20"
"orchidaceae","Cephalantheropsis_obcordata","20"
"orchidaceae","Cephalantheropsis_obcordata","20"
"orchidaceae","Cephalantheropsis_obcordata","20"
"orchidaceae","Cephalantheropsis_obcordata","20"
"orchidaceae","Ceratostylis_subulata","20"
"orchidaceae","Chiloglottis_cornuta","20"
"orchidaceae","Chiloglottis_trapeziformis","20"
"orchidaceae","Chiloglottis_valida","20"
"orchidaceae","Chiloglottis_valida","20"
"orchidaceae","Cleisostoma_striatum","20"
"orchidaceae","Coelogyne_barbata","20"
"orchidaceae","Coelogyne_barbata","20"
"orchidaceae","Coelogyne_barbata","20"
"orchidaceae","Coelogyne_barbata","20"
"orchidaceae","Coelogyne_barbata","20"
"orchidaceae","Coelogyne_barbata","20"
"orchidaceae","Coelogyne_barbata","20"
"orchidaceae","Coelogyne_breviscapa","20"
"orchidaceae","Coelogyne_candoonensis","20"
"orchidaceae","Coelogyne_candoonensis","20"
"orchidaceae","Coelogyne_chloroptera","20"
"orchidaceae","Coelogyne_chloroptera","20"
"orchidaceae","Coelogyne_corymbosa","20"
"orchidaceae","Coelogyne_corymbosa","20"
"orchidaceae","Coelogyne_cristata","20"
"orchidaceae","Coelogyne_cristata","20"
"orchidaceae","Coelogyne_cristata","20"
"orchidaceae","Coelogyne_cristata","20"
"orchidaceae","Coelogyne_cristata","20"
"orchidaceae","Coelogyne_cristata","20"
"orchidaceae","Coelogyne_elmeri","20"
"orchidaceae","Coelogyne_elmeri","20"
"orchidaceae","Coelogyne_fimbriata","20"
"orchidaceae","Coelogyne_fimbriata","20"
"orchidaceae","Coelogyne_fimbriata","20"
"orchidaceae","Coelogyne_fimbriata","20"
"orchidaceae","Coelogyne_fimbriata","20"
"orchidaceae","Coelogyne_fimbriata","20"
"orchidaceae","Coelogyne_fimbriata","20"
"orchidaceae","Coelogyne_flaccida","20"
"orchidaceae","Coelogyne_flaccida","20"
"orchidaceae","Coelogyne_flaccida","20"
"orchidaceae","Coelogyne_flaccida","20"
"orchidaceae","Coelogyne_flaccida","20"
"orchidaceae","Coelogyne_flaccida","20"
"orchidaceae","Coelogyne_flaccida","20"
"orchidaceae","Coelogyne_flexuosa","20"
"orchidaceae","Coelogyne_fuscescens","20"
"orchidaceae","Coelogyne_fuscescens","20"
"orchidaceae","Coelogyne_fuscescens","20"
"orchidaceae","Coelogyne_fuscescens","20"
"orchidaceae","Coelogyne_fuscescens","20"
"orchidaceae","Coelogyne_huettneriana","20"
"orchidaceae","Coelogyne_huettneriana","20"
"orchidaceae","Coelogyne_longipes","20"
"orchidaceae","Coelogyne_longipes","20"
"orchidaceae","Coelogyne_longipes","20"
"orchidaceae","Coelogyne_longipes","20"
"orchidaceae","Coelogyne_longipes","20"
"orchidaceae","Coelogyne_macdonaldii","20"
"orchidaceae","Coelogyne_nitida","20"
"orchidaceae","Coelogyne_nitida","20"
"orchidaceae","Coelogyne_nitida","20"
"orchidaceae","Coelogyne_nitida","20"
"orchidaceae","Coelogyne_nitida","20"
"orchidaceae","Coelogyne_nitida","20"
"orchidaceae","Coelogyne_nitida","20"
"orchidaceae","Coelogyne_occultata","20"
"orchidaceae","Coelogyne_occultata","20"
"orchidaceae","Coelogyne_odoratissima","20"
"orchidaceae","Coelogyne_ovalis","20"
"orchidaceae","Coelogyne_ovalis","20"
"orchidaceae","Coelogyne_ovalis","20"
"orchidaceae","Coelogyne_ovalis","20"
"orchidaceae","Coelogyne_ovalis","20"
"orchidaceae","Coelogyne_ovalis","20"
"orchidaceae","Coelogyne_ovalis","20"
"orchidaceae","Coelogyne_prolifera","20"
"orchidaceae","Coelogyne_prolifera","20"
"orchidaceae","Coelogyne_prolifera","20"
"orchidaceae","Coelogyne_prolifera","20"
"orchidaceae","Coelogyne_prolifera","20"
"orchidaceae","Coelogyne_prolifera","20"
"orchidaceae","Coelogyne_schultesii","20"
"orchidaceae","Coelogyne_stricta","20"
"orchidaceae","Coelogyne_stricta","20"
"orchidaceae","Coelogyne_stricta","20"
"orchidaceae","Coelogyne_stricta","20"
"orchidaceae","Coelogyne_stricta","20"
"orchidaceae","Coelogyne_viscosa","20"
"orchidaceae","Coelogyne_viscosa","20"
"orchidaceae","Conchidium_japonicum","20"
"orchidaceae","Corallorhiza_mertensiana","20"
"orchidaceae","Corallorhiza_mertensiana","20"
"orchidaceae","Corallorhiza_trifida","20"
"orchidaceae","Corallorhiza_trifida","20"
"orchidaceae","Corallorhiza_trifida","20"
"orchidaceae","Coryanthes_maculata","20"
"orchidaceae","Coryanthes_maculata","20"
"orchidaceae","Corybas_himalaicus","20"
"orchidaceae","Cottonia_peduncularis","20"
"orchidaceae","Cottonia_peduncularis","20"
"orchidaceae","Crepidium_orbiculare","20"
"orchidaceae","Crepidium_orbiculare","20"
"orchidaceae","Cymbidium_aliciae","20"
"orchidaceae","Cymbidium_aloefolium","20"
"orchidaceae","Cymbidium_aloifolium","20"
"orchidaceae","Cymbidium_aloifolium","20"
"orchidaceae","Cymbidium_aloifolium","20"
"orchidaceae","Cymbidium_aloifolium","20"
"orchidaceae","Cymbidium_aloifolium","20"
"orchidaceae","Cymbidium_aloifolium","20"
"orchidaceae","Cymbidium_aloifolium","20"
"orchidaceae","Cymbidium_aloifolium","20"
"orchidaceae","Cymbidium_aloifolium","20"
"orchidaceae","Cymbidium_aloifolium","20"
"orchidaceae","Cymbidium_aloifolium","20"
"orchidaceae","Cymbidium_aloifolium","20"
"orchidaceae","Cymbidium_aloifolium","20"
"orchidaceae","Cymbidium_aloifolium","20"
"orchidaceae","Cymbidium_aloifolium","20"
"orchidaceae","Cymbidium_aloifolium","20"
"orchidaceae","Cymbidium_atropurpureum","20"
"orchidaceae","Cymbidium_bicolor","20"
"orchidaceae","Cymbidium_bicolor","20"
"orchidaceae","Cymbidium_canaliculatum","20"
"orchidaceae","Cymbidium_chloranthum","20"
"orchidaceae","Cymbidium_cochleare","20"
"orchidaceae","Cymbidium_cochleare","20"
"orchidaceae","Cymbidium_cochleare","20"
"orchidaceae","Cymbidium_cochleare","20"
"orchidaceae","Cymbidium_cochleare","20"
"orchidaceae","Cymbidium_cochleare","20"
"orchidaceae","Cymbidium_cyperifolium","20"
"orchidaceae","Cymbidium_cyperifolium","20"
"orchidaceae","Cymbidium_cyperifolium","20"
"orchidaceae","Cymbidium_cyperifolium","20"
"orchidaceae","Cymbidium_dayanum","20"
"orchidaceae","Cymbidium_dayanum","20"
"orchidaceae","Cymbidium_dayanum","20"
"orchidaceae","Cymbidium_dayanum","20"
"orchidaceae","Cymbidium_dayanum","20"
"orchidaceae","Cymbidium_dayanum","20"
"orchidaceae","Cymbidium_devonianum","20"
"orchidaceae","Cymbidium_devonianum","20"
"orchidaceae","Cymbidium_devonianum","20"
"orchidaceae","Cymbidium_devonianum","20"
"orchidaceae","Cymbidium_devonianum","20"
"orchidaceae","Cymbidium_eburneum","20"
"orchidaceae","Cymbidium_eburneum","20"
